"STATION","DATE","TAVG","TMAX","TMIN"
"USW00013874","1998-01-19",,"45","33"
"USW00013874","1998-01-20",,"51","27"
"USW00013874","1998-01-21",,"52","33"
"USW00013874","1998-01-22",,"47","43"
"USW00013874","1998-01-23",,"51","43"
"USW00013874","1998-01-24",,"47","32"
"USW00013874","1998-01-25",,"49","28"
"USW00013874","1998-01-26",,"54","29"
"USW00013874","1998-01-27",,"45","38"
"USW00013874","1998-01-28",,"56","37"
"USW00013874","1998-01-29",,"61","37"
"USW00013874","1998-01-30",,"55","36"
"USW00013874","1998-01-31",,"53","30"
"USW00013874","1998-02-01",,"53","31"
"USW00013874","1998-02-02",,"47","42"
"USW00013874","1998-02-03",,"47","43"
"USW00013874","1998-02-04",,"43","32"
"USW00013874","1998-02-05",,"38","31"
"USW00013874","1998-02-06",,"47","32"
"USW00013874","1998-02-07",,"43","36"
"USW00013874","1998-02-08",,"51","37"
"USW00013874","1998-02-09",,"57","32"
"USW00013874","1998-02-10",,"61","34"
"USW00013874","1998-02-11",,"62","46"
"USW00013874","1998-02-12",,"55","40"
"USW00013874","1998-02-13",,"54","35"
"USW00013874","1998-02-14",,"55","32"
"USW00013874","1998-02-15",,"53","34"
"USW00013874","1998-02-16",,"49","39"
"USW00013874","1998-02-17",,"62","46"
"USW00013874","1998-02-18",,"50","39"
"USW00013874","1998-02-19",,"62","36"
"USW00013874","1998-02-20",,"58","44"
"USW00013874","1998-02-21",,"60","36"
"USW00013874","1998-02-22",,"47","37"
"USW00013874","1998-02-23",,"50","40"
"USW00013874","1998-02-24",,"63","39"
"USW00013874","1998-02-25",,"72","43"
"USW00013874","1998-02-26",,"73","43"
"USW00013874","1998-02-27",,"69","54"
"USW00013874","1998-02-28",,"67","47"
"USW00013874","1998-03-01",,"61","44"
"USW00013874","1998-03-02",,"52","34"
"USW00013874","1998-03-03",,"44","30"
"USW00013874","1998-03-04",,"58","32"
"USW00013874","1998-03-05",,"49","44"
"USW00013874","1998-03-06",,"53","46"
"USW00013874","1998-03-07",,"51","45"
"USW00013874","1998-03-08",,"62","51"
"USW00013874","1998-03-09",,"60","35"
"USW00013874","1998-03-10",,"38","25"
"USW00013874","1998-03-11",,"43","21"
"USW00013874","1998-03-12",,"40","19"
"USW00013874","1998-03-13",,"52","24"
"USW00013874","1998-03-14",,"66","37"
"USW00013874","1998-03-15",,"67","43"
"USW00013874","1998-03-16",,"67","45"
"USW00013874","1998-03-17",,"45","40"
"USW00013874","1998-03-18",,"47","39"
"USW00013874","1998-03-19",,"68","45"
"USW00013874","1998-03-20",,"63","41"
"USW00013874","1998-03-21",,"41","37"
"USW00013874","1998-03-22",,"57","37"
"USW00013874","1998-03-23",,"63","35"
"USW00013874","1998-03-24",,"54","46"
"USW00013874","1998-03-25",,"70","48"
"USW00013874","1998-03-26",,"77","48"
"USW00013874","1998-03-27",,"77","54"
"USW00013874","1998-03-28",,"77","56"
"USW00013874","1998-03-29",,"81","56"
"USW00013874","1998-03-30",,"81","57"
"USW00013874","1998-03-31",,"78","61"
"USW00013874","1998-04-01","64","74","53"
"USW00013874","1998-04-02","65","79","50"
"USW00013874","1998-04-03","60","64","55"
"USW00013874","1998-04-04","50","56","43"
"USW00013874","1998-04-05","53","66","39"
"USW00013874","1998-04-06","58","73","43"
"USW00013874","1998-04-07","64","76","51"
"USW00013874","1998-04-08","63","69","56"
"USW00013874","1998-04-09","61","70","51"
"USW00013874","1998-04-10","49","53","44"
"USW00013874","1998-04-11","53","66","39"
"USW00013874","1998-04-12","57","70","43"
"USW00013874","1998-04-13","57","71","43"
"USW00013874","1998-04-14","57","62","52"
"USW00013874","1998-04-15","66","74","57"
"USW00013874","1998-04-16","65","71","59"
"USW00013874","1998-04-17","68","75","60"
"USW00013874","1998-04-18","65","71","58"
"USW00013874","1998-04-19","59","67","51"
"USW00013874","1998-04-20","56","68","44"
"USW00013874","1998-04-21","60","70","50"
"USW00013874","1998-04-22","56","65","47"
"USW00013874","1998-04-23","54","64","44"
"USW00013874","1998-04-24","57","70","44"
"USW00013874","1998-04-25","60","73","46"
"USW00013874","1998-04-26","61","73","49"
"USW00013874","1998-04-27","65","76","53"
"USW00013874","1998-04-28","56","61","51"
"USW00013874","1998-04-29","59","66","51"
"USW00013874","1998-04-30","61","63","58"
"USW00013874","1998-05-01","62","69","55"
"USW00013874","1998-05-02","64","75","52"
"USW00013874","1998-05-03","62","69","55"
"USW00013874","1998-05-04","61","71","50"
"USW00013874","1998-05-05","64","75","52"
"USW00013874","1998-05-06","68","79","56"
"USW00013874","1998-05-07","72","81","62"
"USW00013874","1998-05-08","70","78","62"
"USW00013874","1998-05-09","67","78","56"
"USW00013874","1998-05-10","70","78","61"
"USW00013874","1998-05-11","68","77","59"
"USW00013874","1998-05-12","68","80","56"
"USW00013874","1998-05-13","73","85","60"
"USW00013874","1998-05-14","76","87","65"
"USW00013874","1998-05-15","78","88","67"
"USW00013874","1998-05-16","76","84","68"
"USW00013874","1998-05-17","77","86","67"
"USW00013874","1998-05-18","75","85","64"
"USW00013874","1998-05-19","77","87","66"
"USW00013874","1998-05-20","78","88","68"
"USW00013874","1998-05-21","78","87","68"
"USW00013874","1998-05-22","78","87","69"
"USW00013874","1998-05-23","78","87","69"
"USW00013874","1998-05-24","78","84","71"
"USW00013874","1998-05-25","79","87","71"
"USW00013874","1998-05-26","78","88","68"
"USW00013874","1998-05-27","77","84","70"
"USW00013874","1998-05-28","79","89","69"
"USW00013874","1998-05-29","78","88","68"
"USW00013874","1998-05-30","75","81","68"
"USW00013874","1998-05-31","76","85","67"
"USW00013874","1998-06-01","82","90","73"
"USW00013874","1998-06-02","83","93","72"
"USW00013874","1998-06-03","81","91","71"
"USW00013874","1998-06-04","78","88","67"
"USW00013874","1998-06-05","75","85","65"
"USW00013874","1998-06-06","68","78","57"
"USW00013874","1998-06-07","62","74","50"
"USW00013874","1998-06-08","66","78","54"
"USW00013874","1998-06-09","73","83","63"
"USW00013874","1998-06-10","80","89","71"
"USW00013874","1998-06-11","79","89","69"
"USW00013874","1998-06-12","80","88","71"
"USW00013874","1998-06-13","81","89","73"
"USW00013874","1998-06-14","82","93","71"
"USW00013874","1998-06-15","84","91","76"
"USW00013874","1998-06-16","75","83","67"
"USW00013874","1998-06-17","78","89","66"
"USW00013874","1998-06-18","82","91","72"
"USW00013874","1998-06-19","77","87","67"
"USW00013874","1998-06-20","78","90","65"
"USW00013874","1998-06-21","79","90","67"
"USW00013874","1998-06-22","83","91","74"
"USW00013874","1998-06-23","83","92","73"
"USW00013874","1998-06-24","85","95","74"
"USW00013874","1998-06-25","84","95","73"
"USW00013874","1998-06-26","81","92","69"
"USW00013874","1998-06-27","84","93","74"
"USW00013874","1998-06-28","84","94","73"
"USW00013874","1998-06-29","84","94","73"
"USW00013874","1998-06-30","82","94","70"
"USW00013874","1998-07-01","81","91","71"
"USW00013874","1998-07-02","80","88","71"
"USW00013874","1998-07-03","80","91","69"
"USW00013874","1998-07-04","81","91","70"
"USW00013874","1998-07-05","80","91","69"
"USW00013874","1998-07-06","80","89","71"
"USW00013874","1998-07-07","82","93","71"
"USW00013874","1998-07-08","85","95","75"
"USW00013874","1998-07-09","84","95","72"
"USW00013874","1998-07-10","83","94","72"
"USW00013874","1998-07-11","83","92","73"
"USW00013874","1998-07-12","79","86","72"
"USW00013874","1998-07-13","80","88","72"
"USW00013874","1998-07-14","80","87","72"
"USW00013874","1998-07-15","82","92","72"
"USW00013874","1998-07-16","80","87","73"
"USW00013874","1998-07-17","81","90","72"
"USW00013874","1998-07-18","81","92","69"
"USW00013874","1998-07-19","84","95","72"
"USW00013874","1998-07-20","81","92","69"
"USW00013874","1998-07-21","81","91","71"
"USW00013874","1998-07-22","81","89","73"
"USW00013874","1998-07-23","82","91","73"
"USW00013874","1998-07-24","81","91","70"
"USW00013874","1998-07-25","78","86","69"
"USW00013874","1998-07-26","80","88","72"
"USW00013874","1998-07-27","76","80","71"
"USW00013874","1998-07-28","81","88","73"
"USW00013874","1998-07-29","81","89","72"
"USW00013874","1998-07-30","81","90","72"
"USW00013874","1998-07-31","80","86","74"
"USW00013874","1998-08-01","80","86","73"
"USW00013874","1998-08-02","75","82","68"
"USW00013874","1998-08-03","74","84","63"
"USW00013874","1998-08-04","76","86","65"
"USW00013874","1998-08-05","79","90","68"
"USW00013874","1998-08-06","77","89","64"
"USW00013874","1998-08-07","79","89","68"
"USW00013874","1998-08-08","78","86","69"
"USW00013874","1998-08-09","77","83","70"
"USW00013874","1998-08-10","79","87","70"
"USW00013874","1998-08-11","79","88","69"
"USW00013874","1998-08-12","78","85","70"
"USW00013874","1998-08-13","79","86","72"
"USW00013874","1998-08-14","76","80","71"
"USW00013874","1998-08-15","77","82","71"
"USW00013874","1998-08-16","78","86","70"
"USW00013874","1998-08-17","78","85","70"
"USW00013874","1998-08-18","79","87","70"
"USW00013874","1998-08-19","80","90","69"
"USW00013874","1998-08-20","75","79","70"
"USW00013874","1998-08-21","75","84","65"
"USW00013874","1998-08-22","75","87","63"
"USW00013874","1998-08-23","76","87","64"
"USW00013874","1998-08-24","78","88","67"
"USW00013874","1998-08-25","79","90","67"
"USW00013874","1998-08-26","81","92","69"
"USW00013874","1998-08-27","79","89","68"
"USW00013874","1998-08-28","81","90","71"
"USW00013874","1998-08-29","82","93","70"
"USW00013874","1998-08-30","82","93","71"
"USW00013874","1998-08-31","81","91","71"
"USW00013874","1998-09-01","78","87","68"
"USW00013874","1998-09-02","78","85","70"
"USW00013874","1998-09-03","73","77","69"
"USW00013874","1998-09-04","77","90","64"
"USW00013874","1998-09-05","80","92","67"
"USW00013874","1998-09-06","80","89","71"
"USW00013874","1998-09-07","81","90","72"
"USW00013874","1998-09-08","79","89","69"
"USW00013874","1998-09-09","69","79","59"
"USW00013874","1998-09-10","67","78","56"
"USW00013874","1998-09-11","71","81","60"
"USW00013874","1998-09-12","73","84","62"
"USW00013874","1998-09-13","75","89","61"
"USW00013874","1998-09-14","76","87","65"
"USW00013874","1998-09-15","78","87","68"
"USW00013874","1998-09-16","78","88","68"
"USW00013874","1998-09-17","78","87","69"
"USW00013874","1998-09-18","76","82","70"
"USW00013874","1998-09-19","75","80","70"
"USW00013874","1998-09-20","77","82","71"
"USW00013874","1998-09-21","78","83","72"
"USW00013874","1998-09-22","80","88","72"
"USW00013874","1998-09-23","77","84","69"
"USW00013874","1998-09-24","73","81","64"
"USW00013874","1998-09-25","72","83","60"
"USW00013874","1998-09-26","74","85","63"
"USW00013874","1998-09-27","78","87","69"
"USW00013874","1998-09-28","76","80","72"
"USW00013874","1998-09-29","73","75","70"
"USW00013874","1998-09-30","73","76","69"
"USW00013874","1998-10-01","76","86","66"
"USW00013874","1998-10-02","69","78","60"
"USW00013874","1998-10-03","70","77","63"
"USW00013874","1998-10-04","75","83","67"
"USW00013874","1998-10-05","77","82","71"
"USW00013874","1998-10-06","71","73","68"
"USW00013874","1998-10-07","75","82","67"
"USW00013874","1998-10-08","61","69","53"
"USW00013874","1998-10-09","60","72","48"
"USW00013874","1998-10-10","63","74","52"
"USW00013874","1998-10-11","66","78","53"
"USW00013874","1998-10-12","67","78","56"
"USW00013874","1998-10-13","68","78","57"
"USW00013874","1998-10-14","64","76","51"
"USW00013874","1998-10-15","65","79","51"
"USW00013874","1998-10-16","66","78","53"
"USW00013874","1998-10-17","65","77","53"
"USW00013874","1998-10-18","68","78","58"
"USW00013874","1998-10-19","73","82","63"
"USW00013874","1998-10-20","66","75","56"
"USW00013874","1998-10-21","64","74","54"
"USW00013874","1998-10-22","56","64","47"
"USW00013874","1998-10-23","50","63","37"
"USW00013874","1998-10-24","56","72","40"
"USW00013874","1998-10-25","60","76","44"
"USW00013874","1998-10-26","63","79","46"
"USW00013874","1998-10-27","65","80","49"
"USW00013874","1998-10-28","66","80","51"
"USW00013874","1998-10-29","66","79","53"
"USW00013874","1998-10-30","70","83","56"
"USW00013874","1998-10-31","69","80","57"
"USW00013874","1998-11-01","66","80","51"
"USW00013874","1998-11-02","66","76","55"
"USW00013874","1998-11-03","64","75","53"
"USW00013874","1998-11-04","56","64","47"
"USW00013874","1998-11-05","47","53","40"
"USW00013874","1998-11-06","44","54","34"
"USW00013874","1998-11-07","46","58","33"
"USW00013874","1998-11-08","50","55","44"
"USW00013874","1998-11-09","63","72","54"
"USW00013874","1998-11-10","66","74","58"
"USW00013874","1998-11-11","54","64","44"
"USW00013874","1998-11-12","52","63","41"
"USW00013874","1998-11-13","58","64","51"
"USW00013874","1998-11-14","55","59","50"
"USW00013874","1998-11-15","61","67","54"
"USW00013874","1998-11-16","60","66","54"
"USW00013874","1998-11-17","61","70","51"
"USW00013874","1998-11-18","57","67","46"
"USW00013874","1998-11-19","56","59","53"
"USW00013874","1998-11-20","58","69","46"
"USW00013874","1998-11-21","49","58","39"
"USW00013874","1998-11-22","50","62","37"
"USW00013874","1998-11-23","56","59","52"
"USW00013874","1998-11-24","65","73","56"
"USW00013874","1998-11-25","62","71","53"
"USW00013874","1998-11-26","56","65","47"
"USW00013874","1998-11-27","56","69","42"
"USW00013874","1998-11-28","58","72","44"
"USW00013874","1998-11-29","59","74","44"
"USW00013874","1998-11-30","60","72","47"
"USW00013874","1998-12-01","63","72","53"
"USW00013874","1998-12-02","62","74","49"
"USW00013874","1998-12-03","63","73","53"
"USW00013874","1998-12-04","64","76","52"
"USW00013874","1998-12-05","68","75","60"
"USW00013874","1998-12-06","66","74","57"
"USW00013874","1998-12-07","66","70","61"
"USW00013874","1998-12-08","62","70","53"
"USW00013874","1998-12-09","53","61","44"
"USW00013874","1998-12-10","51","57","45"
"USW00013874","1998-12-11","52","56","48"
"USW00013874","1998-12-12","47","52","42"
"USW00013874","1998-12-13","47","52","42"
"USW00013874","1998-12-14","47","51","43"
"USW00013874","1998-12-15","44","53","35"
"USW00013874","1998-12-16","49","62","36"
"USW00013874","1998-12-17","43","50","35"
"USW00013874","1998-12-18","41","54","28"
"USW00013874","1998-12-19","45","49","41"
"USW00013874","1998-12-20","52","58","46"
"USW00013874","1998-12-21","64","73","54"
"USW00013874","1998-12-22","51","67","35"
"USW00013874","1998-12-23","37","39","34"
"USW00013874","1998-12-24","37","40","34"
"USW00013874","1998-12-25","38","41","34"
"USW00013874","1998-12-26","41","48","33"
"USW00013874","1998-12-27","36","43","28"
"USW00013874","1998-12-28","42","47","37"
"USW00013874","1998-12-29","46","49","42"
"USW00013874","1998-12-30","36","42","30"
"USW00013874","1998-12-31","44","54","33"
"USW00013874","1999-01-01","43","56","30"
"USW00013874","1999-01-02","40","45","34"
"USW00013874","1999-01-03","30","37","22"
"USW00013874","1999-01-04","24","31","17"
"USW00013874","1999-01-05","22","31","13"
"USW00013874","1999-01-06","32","45","19"
"USW00013874","1999-01-07","47","52","41"
"USW00013874","1999-01-08","54","63","44"
"USW00013874","1999-01-09","41","57","25"
"USW00013874","1999-01-10","31","42","20"
"USW00013874","1999-01-11","41","54","27"
"USW00013874","1999-01-12","48","61","34"
"USW00013874","1999-01-13","51","59","43"
"USW00013874","1999-01-14","58","67","48"
"USW00013874","1999-01-15","43","51","34"
"USW00013874","1999-01-16","47","63","31"
"USW00013874","1999-01-17","54","62","45"
"USW00013874","1999-01-18","55","64","46"
"USW00013874","1999-01-19","52","65","38"
"USW00013874","1999-01-20","56","67","45"
"USW00013874","1999-01-21","63","73","52"
"USW00013874","1999-01-22","65","74","56"
"USW00013874","1999-01-23","62","67","57"
"USW00013874","1999-01-24","50","57","42"
"USW00013874","1999-01-25","53","67","39"
"USW00013874","1999-01-26","56","66","45"
"USW00013874","1999-01-27","59","75","43"
"USW00013874","1999-01-28","0","73","50"
"USW00013874","1999-01-29","62","72","52"
"USW00013874","1999-01-30","54","62","46"
"USW00013874","1999-01-31","41","46","35"
"USW00013874","1999-02-01","39","43","35"
"USW00013874","1999-02-02","49","56","41"
"USW00013874","1999-02-03","54","65","42"
"USW00013874","1999-02-04","56","64","47"
"USW00013874","1999-02-05","51","64","38"
"USW00013874","1999-02-06","57","73","40"
"USW00013874","1999-02-07","61","68","54"
"USW00013874","1999-02-08","59","71","47"
"USW00013874","1999-02-09","61","72","50"
"USW00013874","1999-02-10","62","68","55"
"USW00013874","1999-02-11","65","74","56"
"USW00013874","1999-02-12","48","62","34"
"USW00013874","1999-02-13","36","42","29"
"USW00013874","1999-02-14","38","51","24"
"USW00013874","1999-02-15","46","60","32"
"USW00013874","1999-02-16","50","64","36"
"USW00013874","1999-02-17","60","69","51"
"USW00013874","1999-02-18","50","55","44"
"USW00013874","1999-02-19","48","55","41"
"USW00013874","1999-02-20","46","57","35"
"USW00013874","1999-02-21","39","47","30"
"USW00013874","1999-02-22","34","44","24"
